img_path,label,spe_label
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_051_332_51.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_051_332_61.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_051_332_71.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_051_332_81.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_051_332_91.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_054_071_101.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_054_071_111.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_054_071_11.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_054_071_121.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_054_071_131.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_054_071_141.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_054_071_151.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_054_071_161.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_054_071_171.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_054_071_181.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_054_071_191.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_054_071_1.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_054_071_201.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_054_071_211.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_054_071_21.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_054_071_221.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_054_071_231.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_054_071_241.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_054_071_251.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_054_071_261.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_054_071_271.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_054_071_281.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_054_071_291.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_054_071_31.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_054_071_41.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_054_071_51.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_054_071_61.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_054_071_71.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_054_071_81.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_054_071_91.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_055_147_101.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_055_147_111.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_055_147_11.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_055_147_121.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_055_147_131.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_055_147_141.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_055_147_151.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_055_147_161.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_055_147_171.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_055_147_181.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_055_147_191.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_055_147_1.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_055_147_201.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_055_147_211.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_055_147_21.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_055_147_221.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_055_147_231.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_055_147_241.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_055_147_251.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_055_147_261.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_055_147_271.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_055_147_281.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_055_147_291.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_055_147_31.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_055_147_41.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_055_147_51.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_055_147_61.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_055_147_71.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_055_147_81.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_055_147_91.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_060_088_101.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_060_088_111.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_060_088_11.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_060_088_121.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_060_088_131.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_060_088_141.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_060_088_151.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_060_088_161.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_060_088_171.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_060_088_181.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_060_088_191.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_060_088_1.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_060_088_201.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_060_088_211.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_060_088_21.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_060_088_221.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_060_088_231.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_060_088_241.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_060_088_251.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_060_088_261.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_060_088_271.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_060_088_281.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_060_088_291.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_060_088_31.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_060_088_41.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_060_088_51.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_060_088_61.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_060_088_71.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_060_088_81.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_060_088_91.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_071_054_101.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_071_054_111.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_071_054_11.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_071_054_121.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_071_054_131.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_071_054_141.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_071_054_151.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_071_054_161.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_071_054_171.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_071_054_181.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_071_054_191.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_071_054_1.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_071_054_201.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_071_054_211.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_071_054_21.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_071_054_221.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_071_054_231.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_071_054_241.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_071_054_251.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_071_054_261.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_071_054_271.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_071_054_281.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_071_054_291.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_071_054_31.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_071_054_41.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_071_054_51.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_071_054_61.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_071_054_71.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_071_054_81.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_071_054_91.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_073_024_101.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_073_024_111.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_073_024_11.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_073_024_121.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_073_024_131.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_073_024_141.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_073_024_151.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_073_024_161.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_073_024_171.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_073_024_181.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_073_024_191.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_073_024_1.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_073_024_201.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_073_024_211.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_073_024_21.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_073_024_221.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_073_024_231.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_073_024_241.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_073_024_251.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_073_024_261.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_073_024_271.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_073_024_281.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_073_024_291.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_073_024_31.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_073_024_41.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_073_024_51.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_073_024_61.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_073_024_71.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_073_024_81.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_073_024_91.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_092_098_101.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_092_098_111.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_092_098_11.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_092_098_121.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_092_098_131.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_092_098_141.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_092_098_151.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_092_098_161.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_092_098_171.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_092_098_181.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_092_098_191.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_092_098_1.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_092_098_201.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_092_098_211.png,1,1
/home/user/HeXiNan/fairness_gen/ff++/crop_img/0_Deepfakes_092_098_21.png,1,1
